ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Budrio,Bologna,Emilia-Romagna,7701,7432,15133,35.1,61.22,5312,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130080,-42.67
Regionali Speciali,Budrio,Bologna,Emilia-Romagna,7701,7432,15133,40.5,70.29,6129,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130080,-42.38
Regionali Speciali,Budrio,Bologna,Emilia-Romagna,7701,7432,15133,50.8,70.29,7687,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130080,-27.73
Regionali Speciali,Calderara Di Reno,Bologna,Emilia-Romagna,5563,5334,10897,15.04,27.91,1639,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130090,-46.11
Regionali Speciali,Calderara Di Reno,Bologna,Emilia-Romagna,5563,5334,10897,38.21,65.81,4164,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130090,-41.94
Regionali Speciali,Calderara Di Reno,Bologna,Emilia-Romagna,5563,5334,10897,43.88,74.73,4782,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130090,-41.28
Regionali Speciali,Calderara Di Reno,Bologna,Emilia-Romagna,5563,5334,10897,55.18,74.73,6013,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130090,-26.16
Regionali Speciali,Camugnano,Bologna,Emilia-Romagna,859,927,1786,8.45,21.63,151,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130100,-60.93
Regionali Speciali,Camugnano,Bologna,Emilia-Romagna,859,927,1786,27.83,56.92,497,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130100,-51.11
Regionali Speciali,Camugnano,Bologna,Emilia-Romagna,859,927,1786,32.75,66.16,585,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130100,-50.5
Regionali Speciali,Camugnano,Bologna,Emilia-Romagna,859,927,1786,44.96,66.16,803,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130100,-32.04
Regionali Speciali,Casalecchio Di Reno,Bologna,Emilia-Romagna,14939,13356,28295,13.7,24.49,3877,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130110,-44.06
Regionali Speciali,Casalecchio Di Reno,Bologna,Emilia-Romagna,14939,13356,28295,36.1,63.41,10215,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130110,-43.07
Regionali Speciali,Casalecchio Di Reno,Bologna,Emilia-Romagna,14939,13356,28295,41.38,72.84,11708,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130110,-43.19
Regionali Speciali,Casalecchio Di Reno,Bologna,Emilia-Romagna,14939,13356,28295,52.85,72.84,14954,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130110,-27.44
Regionali Speciali,Casalfiumanese,Bologna,Emilia-Romagna,1320,1371,2691,9.81,24.1,264,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130120,-59.29
Regionali Speciali,Casalfiumanese,Bologna,Emilia-Romagna,1320,1371,2691,29.69,60.39,799,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130120,-50.84
Regionali Speciali,Casalfiumanese,Bologna,Emilia-Romagna,1320,1371,2691,35.53,69.33,956,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130120,-48.75
Regionali Speciali,Casalfiumanese,Bologna,Emilia-Romagna,1320,1371,2691,46.08,69.33,1240,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130120,-33.54
Regionali Speciali,Castel D'Aiano,Bologna,Emilia-Romagna,820,865,1685,13.23,23.77,223,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130130,-44.34
