ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Sarzana,La Spezia,Liguria,9612,8922,18534,49.76,57.54,9223,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390270,-13.52
Regionali Speciali,Sesta Godano,La Spezia,Liguria,806,801,1607,10.45,9.24,168,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390280,13.1
Regionali Speciali,Sesta Godano,La Spezia,Liguria,806,801,1607,27.13,23.2,436,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390280,16.94
Regionali Speciali,Sesta Godano,La Spezia,Liguria,806,801,1607,32.23,30.33,518,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390280,6.26
Regionali Speciali,Sesta Godano,La Spezia,Liguria,806,801,1607,45.24,44.11,727,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390280,2.56
Regionali Speciali,Varese Ligure,La Spezia,Liguria,1006,1013,2019,10.35,11.91,209,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390290,-13.1
Regionali Speciali,Varese Ligure,La Spezia,Liguria,1006,1013,2019,28.43,27.38,574,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390290,3.83
Regionali Speciali,Varese Ligure,La Spezia,Liguria,1006,1013,2019,32.69,36.49,660,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390290,-10.41
Regionali Speciali,Varese Ligure,La Spezia,Liguria,1006,1013,2019,45.22,52.5,913,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390290,-13.87
Regionali Speciali,Vernazza,La Spezia,Liguria,466,461,927,9.82,11.83,91,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390300,-16.99
Regionali Speciali,Vernazza,La Spezia,Liguria,466,461,927,26.86,28.48,249,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390300,-5.69
Regionali Speciali,Vernazza,La Spezia,Liguria,466,461,927,29.88,33.61,277,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390300,-11.1
Regionali Speciali,Vernazza,La Spezia,Liguria,466,461,927,42.5,48.06,394,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390300,-11.57
Regionali Speciali,Vezzano Ligure,La Spezia,Liguria,3145,2923,6068,11.07,13.76,672,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390310,-19.55
Regionali Speciali,Vezzano Ligure,La Spezia,Liguria,3145,2923,6068,32.19,33.36,1953,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390310,-3.51
Regionali Speciali,Vezzano Ligure,La Spezia,Liguria,3145,2923,6068,36.98,41.47,2244,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390310,-10.83
Regionali Speciali,Vezzano Ligure,La Spezia,Liguria,3145,2923,6068,50.64,58.21,3073,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390310,-13.0
Regionali Speciali,Zignago,La Spezia,Liguria,211,228,439,17.08,16.11,75,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390320,6.02
Regionali Speciali,Zignago,La Spezia,Liguria,211,228,439,36.9,37.36,162,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390320,-1.23
Regionali Speciali,Zignago,La Spezia,Liguria,211,228,439,41.91,44.3,184,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390320,-5.4
Regionali Speciali,Zignago,La Spezia,Liguria,211,228,439,58.09,66.67,255,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070390320,-12.87
Regionali Speciali,Alassio,Savona,Liguria,5013,4409,9422,11.6,13.65,1093,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740010,-15.02
Regionali Speciali,Alassio,Savona,Liguria,5013,4409,9422,25.19,29.94,2373,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740010,-15.87
Regionali Speciali,Alassio,Savona,Liguria,5013,4409,9422,28.26,36.75,2663,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740010,-23.1
Regionali Speciali,Alassio,Savona,Liguria,5013,4409,9422,41.55,50.69,3915,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740010,-18.03
Regionali Speciali,Albenga,Savona,Liguria,10007,9328,19335,13.12,14.95,2536,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740020,-12.24
Regionali Speciali,Albenga,Savona,Liguria,10007,9328,19335,30.31,34.76,5860,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740020,-12.8
Regionali Speciali,Albenga,Savona,Liguria,10007,9328,19335,33.7,42.74,6515,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740020,-21.15
Regionali Speciali,Albenga,Savona,Liguria,10007,9328,19335,46.49,57.35,8989,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740020,-18.94
Regionali Speciali,Albissola Marina,Savona,Liguria,2536,2270,4806,17.33,16.77,833,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740030,3.34
Regionali Speciali,Albissola Marina,Savona,Liguria,2536,2270,4806,36.2,36.61,1740,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740030,-1.12
Regionali Speciali,Albissola Marina,Savona,Liguria,2536,2270,4806,40.45,45.75,1944,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740030,-11.58
Regionali Speciali,Albissola Marina,Savona,Liguria,2536,2270,4806,53.02,60.96,2548,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740030,-13.02
Regionali Speciali,Albisola Superiore,Savona,Liguria,4690,4170,8860,14.41,15.3,1277,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740040,-5.82
Regionali Speciali,Albisola Superiore,Savona,Liguria,4690,4170,8860,33.56,34.15,2973,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740040,-1.73
Regionali Speciali,Albisola Superiore,Savona,Liguria,4690,4170,8860,37.72,42.44,3342,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740040,-11.12
Regionali Speciali,Albisola Superiore,Savona,Liguria,4690,4170,8860,48.97,52.68,4339,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740040,-7.04
Regionali Speciali,Altare,Savona,Liguria,966,911,1877,6.55,11.57,123,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740050,-43.39
Regionali Speciali,Altare,Savona,Liguria,966,911,1877,16.36,29.25,307,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740050,-44.07
Regionali Speciali,Altare,Savona,Liguria,966,911,1877,20.03,37.71,376,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740050,-46.88
Regionali Speciali,Altare,Savona,Liguria,966,911,1877,32.07,50.56,602,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740050,-36.57
Regionali Speciali,Andora,Savona,Liguria,3319,3104,6423,11.47,14.43,737,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740060,-20.51
Regionali Speciali,Andora,Savona,Liguria,3319,3104,6423,27.06,34.36,1738,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740060,-21.25
Regionali Speciali,Andora,Savona,Liguria,3319,3104,6423,29.88,43.01,1919,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740060,-30.53
Regionali Speciali,Andora,Savona,Liguria,3319,3104,6423,43.66,58.53,2804,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740060,-25.41
Regionali Speciali,Arnasco,Savona,Liguria,238,253,491,11.81,13.33,58,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740070,-11.4
Regionali Speciali,Arnasco,Savona,Liguria,238,253,491,26.88,33.54,132,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740070,-19.86
Regionali Speciali,Arnasco,Savona,Liguria,238,253,491,31.16,41.01,153,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740070,-24.02
Regionali Speciali,Arnasco,Savona,Liguria,238,253,491,46.03,56.16,226,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740070,-18.04
Regionali Speciali,Balestrino,Savona,Liguria,323,310,633,9.79,8.83,62,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740080,10.87
Regionali Speciali,Balestrino,Savona,Liguria,323,310,633,22.27,27.61,141,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740080,-19.34
Regionali Speciali,Balestrino,Savona,Liguria,323,310,633,23.38,34.99,148,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740080,-33.18
Regionali Speciali,Balestrino,Savona,Liguria,323,310,633,37.12,46.71,235,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740080,-20.53
Regionali Speciali,Bardineto,Savona,Liguria,377,374,751,9.45,15.3,71,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740090,-38.24
Regionali Speciali,Bardineto,Savona,Liguria,377,374,751,24.37,36.44,183,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740090,-33.12
Regionali Speciali,Bardineto,Savona,Liguria,377,374,751,26.9,40.75,202,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740090,-33.99
Regionali Speciali,Bardineto,Savona,Liguria,377,374,751,37.42,49.79,281,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740090,-24.84
Regionali Speciali,Bergeggi,Savona,Liguria,504,483,987,15.7,15.48,155,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740100,1.42
Regionali Speciali,Bergeggi,Savona,Liguria,504,483,987,35.56,41.07,351,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740100,-13.42
Regionali Speciali,Bergeggi,Savona,Liguria,504,483,987,40.63,51.91,401,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740100,-21.73
Regionali Speciali,Bergeggi,Savona,Liguria,504,483,987,54.2,66.36,535,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740100,-18.32
Regionali Speciali,Boissano,Savona,Liguria,1140,1142,2282,9.16,13.61,209,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740110,-32.7
Regionali Speciali,Boissano,Savona,Liguria,1140,1142,2282,26.47,32.95,604,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740110,-19.67
Regionali Speciali,Boissano,Savona,Liguria,1140,1142,2282,30.94,43.15,706,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740110,-28.3
Regionali Speciali,Boissano,Savona,Liguria,1140,1142,2282,45.66,60.41,1042,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740110,-24.42
Regionali Speciali,Borghetto Santo Spirito,Savona,Liguria,2077,1852,3929,12.95,15.2,509,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740120,-14.8
Regionali Speciali,Borghetto Santo Spirito,Savona,Liguria,2077,1852,3929,27.21,32.09,1069,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740120,-15.21
Regionali Speciali,Borghetto Santo Spirito,Savona,Liguria,2077,1852,3929,29.35,38.35,1153,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740120,-23.47
Regionali Speciali,Borghetto Santo Spirito,Savona,Liguria,2077,1852,3929,39.76,50.06,1562,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740120,-20.58
Regionali Speciali,Borgio Verezzi,Savona,Liguria,1082,993,2075,12.67,14.81,263,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740130,-14.45
Regionali Speciali,Borgio Verezzi,Savona,Liguria,1082,993,2075,28.1,31.72,583,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740130,-11.41
Regionali Speciali,Borgio Verezzi,Savona,Liguria,1082,993,2075,31.08,39.2,645,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740130,-20.71
Regionali Speciali,Borgio Verezzi,Savona,Liguria,1082,993,2075,43.23,52.85,897,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740130,-18.2
Regionali Speciali,Bormida,Savona,Liguria,307,304,611,6.71,7.21,41,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740140,-6.93
Regionali Speciali,Bormida,Savona,Liguria,307,304,611,14.08,20.84,86,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740140,-32.44
Regionali Speciali,Bormida,Savona,Liguria,307,304,611,14.89,26.45,91,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740140,-43.71
Regionali Speciali,Bormida,Savona,Liguria,307,304,611,22.59,37.68,138,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740140,-40.05
Regionali Speciali,Cairo Montenotte,Savona,Liguria,5622,5409,11031,6.62,14.43,730,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740150,-54.12
Regionali Speciali,Cairo Montenotte,Savona,Liguria,5622,5409,11031,18.57,33.4,2048,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740150,-44.4
Regionali Speciali,Cairo Montenotte,Savona,Liguria,5622,5409,11031,21.37,41.16,2357,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740150,-48.08
Regionali Speciali,Cairo Montenotte,Savona,Liguria,5622,5409,11031,34.78,54.69,3837,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740150,-36.41
Regionali Speciali,Calice Ligure,Savona,Liguria,912,885,1797,8.4,11.92,151,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740160,-29.53
Regionali Speciali,Calice Ligure,Savona,Liguria,912,885,1797,25.21,28.88,453,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740160,-12.71
Regionali Speciali,Calice Ligure,Savona,Liguria,912,885,1797,28.66,36.34,515,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740160,-21.13
Regionali Speciali,Calice Ligure,Savona,Liguria,912,885,1797,41.46,51.22,745,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740160,-19.06
Regionali Speciali,Calizzano,Savona,Liguria,777,749,1526,9.9,12.61,151,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740170,-21.49
Regionali Speciali,Calizzano,Savona,Liguria,777,749,1526,22.54,30.43,344,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740170,-25.93
Regionali Speciali,Calizzano,Savona,Liguria,777,749,1526,25.29,36.67,386,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740170,-31.03
Regionali Speciali,Calizzano,Savona,Liguria,777,749,1526,35.71,49.69,545,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740170,-28.13
Regionali Speciali,Carcare,Savona,Liguria,2516,2165,4681,8.95,14.96,419,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740180,-40.17
Regionali Speciali,Carcare,Savona,Liguria,2516,2165,4681,25.83,35.36,1209,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740180,-26.95
Regionali Speciali,Carcare,Savona,Liguria,2516,2165,4681,29.54,43.81,1383,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740180,-32.57
Regionali Speciali,Carcare,Savona,Liguria,2516,2165,4681,43.69,58.48,2045,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740180,-25.29
Regionali Speciali,Casanova Lerrone,Savona,Liguria,292,279,571,9.11,14.74,52,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740190,-38.2
Regionali Speciali,Casanova Lerrone,Savona,Liguria,292,279,571,21.72,31.93,124,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740190,-31.98
Regionali Speciali,Casanova Lerrone,Savona,Liguria,292,279,571,23.82,38.77,136,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740190,-38.56
Regionali Speciali,Casanova Lerrone,Savona,Liguria,292,279,571,38.35,52.81,219,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740190,-27.38
Regionali Speciali,Castelbianco,Savona,Liguria,155,139,294,9.86,12.5,29,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740200,-21.12
Regionali Speciali,Castelbianco,Savona,Liguria,155,139,294,27.21,31.43,80,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740200,-13.43
Regionali Speciali,Castelbianco,Savona,Liguria,155,139,294,31.97,39.29,94,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740200,-18.63
Regionali Speciali,Castelbianco,Savona,Liguria,155,139,294,45.24,55.36,133,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740200,-18.28
Regionali Speciali,Castelvecchio Di Rocca Barbena,Savona,Liguria,65,93,158,15.19,15.57,24,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740210,-2.44
Regionali Speciali,Castelvecchio Di Rocca Barbena,Savona,Liguria,65,93,158,30.38,28.14,48,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740210,7.96
Regionali Speciali,Castelvecchio Di Rocca Barbena,Savona,Liguria,65,93,158,34.81,34.13,55,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740210,1.99
Regionali Speciali,Castelvecchio Di Rocca Barbena,Savona,Liguria,65,93,158,46.84,49.1,74,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740210,-4.6
Regionali Speciali,Celle Ligure,Savona,Liguria,2350,2186,4536,14.35,16.13,651,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740220,-11.04
Regionali Speciali,Celle Ligure,Savona,Liguria,2350,2186,4536,32.25,34.46,1463,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740220,-6.41
Regionali Speciali,Celle Ligure,Savona,Liguria,2350,2186,4536,36.97,43.08,1677,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740220,-14.18
Regionali Speciali,Celle Ligure,Savona,Liguria,2350,2186,4536,50.99,59.35,2313,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740220,-14.09
Regionali Speciali,Cengio,Savona,Liguria,1444,1346,2790,9.21,14.22,257,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740230,-35.23
Regionali Speciali,Cengio,Savona,Liguria,1444,1346,2790,28.28,33.6,789,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740230,-15.83
Regionali Speciali,Cengio,Savona,Liguria,1444,1346,2790,32.29,40.01,901,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740230,-19.3
Regionali Speciali,Cengio,Savona,Liguria,1444,1346,2790,44.77,55.07,1249,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740230,-18.7
Regionali Speciali,Ceriale,Savona,Liguria,2403,2206,4609,12.11,14.31,558,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740240,-15.37
Regionali Speciali,Ceriale,Savona,Liguria,2403,2206,4609,26.08,31.0,1202,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740240,-15.87
Regionali Speciali,Ceriale,Savona,Liguria,2403,2206,4609,29.03,37.98,1338,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740240,-23.57
Regionali Speciali,Ceriale,Savona,Liguria,2403,2206,4609,41.85,54.4,1929,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740240,-23.07
Regionali Speciali,Cisano Sul Neva,Savona,Liguria,920,862,1782,15.21,18.08,271,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740250,-15.87
Regionali Speciali,Cisano Sul Neva,Savona,Liguria,920,862,1782,36.81,38.49,656,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740250,-4.36
Regionali Speciali,Cisano Sul Neva,Savona,Liguria,920,862,1782,40.68,47.13,725,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740250,-13.69
Regionali Speciali,Cisano Sul Neva,Savona,Liguria,920,862,1782,56.0,64.58,998,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740250,-13.29
Regionali Speciali,Cosseria,Savona,Liguria,546,539,1085,8.39,11.32,91,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740260,-25.88
Regionali Speciali,Cosseria,Savona,Liguria,546,539,1085,25.81,30.34,280,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740260,-14.93
Regionali Speciali,Cosseria,Savona,Liguria,546,539,1085,29.12,38.95,316,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740260,-25.24
Regionali Speciali,Cosseria,Savona,Liguria,546,539,1085,42.67,53.26,463,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740260,-19.88
Regionali Speciali,Dego,Savona,Liguria,1288,1180,2468,4.13,8.47,102,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740270,-51.24
Regionali Speciali,Dego,Savona,Liguria,1288,1180,2468,12.97,21.07,320,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740270,-38.44
Regionali Speciali,Dego,Savona,Liguria,1288,1180,2468,14.14,27.22,349,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740270,-48.05
Regionali Speciali,Dego,Savona,Liguria,1288,1180,2468,24.23,38.74,598,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740270,-37.45
Regionali Speciali,Erli,Savona,Liguria,148,156,304,6.25,9.68,19,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740280,-35.43
Regionali Speciali,Erli,Savona,Liguria,148,156,304,23.03,25.16,70,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740280,-8.47
Regionali Speciali,Erli,Savona,Liguria,148,156,304,23.68,27.1,72,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740280,-12.62
Regionali Speciali,Erli,Savona,Liguria,148,156,304,33.22,40.65,101,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740280,-18.28
Regionali Speciali,Finale Ligure,Savona,Liguria,5544,5077,10621,12.28,13.27,1304,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740290,-7.46
Regionali Speciali,Finale Ligure,Savona,Liguria,5544,5077,10621,27.05,31.23,2873,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740290,-13.38
Regionali Speciali,Finale Ligure,Savona,Liguria,5544,5077,10621,30.12,38.15,3199,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740290,-21.05
Regionali Speciali,Finale Ligure,Savona,Liguria,5544,5077,10621,42.7,52.59,4535,2024-10-28,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740290,-18.81
Regionali Speciali,Garlenda,Savona,Liguria,593,576,1169,9.92,12.45,116,2024-10-27,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740300,-20.32
Regionali Speciali,Garlenda,Savona,Liguria,593,576,1169,23.35,31.9,273,2024-10-27,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740300,-26.8
Regionali Speciali,Garlenda,Savona,Liguria,593,576,1169,27.2,40.9,318,2024-10-27,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/070740300,-33.5
