ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Lizzano In Belvedere,Bologna,Emilia-Romagna,986,959,1945,49.25,67.82,958,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130330,-27.38
Regionali Speciali,Loiano,Bologna,Emilia-Romagna,1817,1895,3712,47.17,66.66,1751,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130340,-29.24
Regionali Speciali,Malalbergo,Bologna,Emilia-Romagna,3640,3481,7121,44.73,69.14,3185,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130350,-35.31
Regionali Speciali,Marzabotto,Bologna,Emilia-Romagna,2801,2786,5587,48.27,69.73,2697,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130360,-30.78
Regionali Speciali,Medicina,Bologna,Emilia-Romagna,6905,6676,13581,49.28,67.97,6693,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130370,-27.5
Regionali Speciali,Minerbio,Bologna,Emilia-Romagna,3597,3439,7036,48.47,69.96,3410,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130380,-30.72
Regionali Speciali,Molinella,Bologna,Emilia-Romagna,6402,6079,12481,47.83,66.28,5970,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130390,-27.84
Regionali Speciali,Monghidoro,Bologna,Emilia-Romagna,1570,1726,3296,45.08,65.1,1486,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130400,-30.75
Regionali Speciali,Monterenzio,Bologna,Emilia-Romagna,2376,2425,4801,45.59,66.24,2189,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130410,-31.17
Regionali Speciali,Monte San Pietro,Bologna,Emilia-Romagna,4608,4488,9096,54.55,75.14,4962,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130420,-27.4
Regionali Speciali,Monzuno,Bologna,Emilia-Romagna,2532,2658,5190,45.3,67.07,2351,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130440,-32.46
Regionali Speciali,Mordano,Bologna,Emilia-Romagna,1745,1780,3525,53.11,74.13,1872,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130450,-28.36
Regionali Speciali,Ozzano Dell'Emilia,Bologna,Emilia-Romagna,5871,5594,11465,53.2,74.51,6099,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130460,-28.6
Regionali Speciali,Pianoro,Bologna,Emilia-Romagna,7394,7190,14584,51.6,72.61,7525,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130470,-28.94
